TrialNumber,n_back,Stimulus_Letter,Response_Time,Correct_Response,Response
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,L,419,3,3
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,H,319,3,3
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,O,367,4,4
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,Y,224,3,3
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,H,226,4,4
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,I,55,3,3
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,N,455,3,3
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,I,471,3,3
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,D,20,3,3
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,N,341,4,3
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,W,403,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,I,0,3,NaN
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,T,365,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,H,239,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,H,311,4,4
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,Y,235,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,G,251,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,G,321,4,4
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,G,309,4,4
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,Y,349,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,W,378,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,W,417,4,4
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,U,149,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,A,231,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,U,241,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,R,274,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,W,230,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,P,258,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,Q,0,3,NaN
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,C,321,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,A,228,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,A,191,4,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,L,189,3,3
