TrialNumber,n_back,Stimulus_Letter,Response_Time,Correct_Response,Response
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,H,425,2,4
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,J,149,2,3
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,A,85,2,3
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,J,683,2,4
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,J,1090,1,3
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,G,299,2,4
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,H,422,2,4
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,H,237,1,3
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,I,330,2,3
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,I,326,1,3
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,A,310,2,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,B,0,3,NaN
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,B,141,4,4
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,U,209,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,F,279,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,F,408,4,4
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,T,331,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,T,455,4,4
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,O,376,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,R,316,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,Q,467,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,X,321,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,X,373,4,4
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,R,11,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,S,442,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,S,0,4,NaN
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,L,120,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,Q,1,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,R,153,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,B,432,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,F,356,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,E,435,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,'Y',0,3,NaN
