TrialNumber,n_back,Stimulus_Letter,Response_Time,Correct_Response,Response
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,J,1004,2,3
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,A,544,2,3
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,J,429,2,4
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,J,487,1,3
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,G,387,2,4
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,H,338,2,4
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,H,403,1,3
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,I,601,2,3
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,I,930,1,3
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,A,1461,2,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,B,0,3,NaN
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,B,359,4,4
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,U,24,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,F,133,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,F,165,4,4
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,T,91,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,T,48,4,4
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,O,124,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,R,261,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,Q,204,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,X,7,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,X,690,4,4
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,R,369,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,S,275,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,S,565,4,4
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,L,612,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,Q,241,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,R,262,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,B,196,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,F,332,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,E,0,3,NaN
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,'Y',1199,3,3
