TrialNumber,n_back,Stimulus_Letter,Response_Time,Correct_Response,Response
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,O,816,4,3
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,L,889,3,3
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,H,718,3,3
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,O,775,4,4
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,Y,1147,3,3
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,H,365,4,4
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,I,1476,3,3
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,N,804,3,3
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,I,1129,3,3
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,D,542,3,3
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,N,407,4,4
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,W,548,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,I,0,3,NaN
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,T,1329,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,H,387,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,H,218,4,4
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,Y,56,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,G,480,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,G,385,4,4
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,G,231,4,4
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,Y,151,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,W,0,3,NaN
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,W,270,4,4
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,U,161,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,A,377,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,U,286,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,R,613,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,W,282,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,P,444,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,Q,224,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,C,74,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,A,219,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,A,159,4,4
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,L,135,3,3
