TrialNumber,n_back,Stimulus_Letter,Response_Time,Correct_Response,Response
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,L,334,3,3
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,H,97,3,3
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,O,310,4,4
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,Y,398,3,3
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,H,376,4,4
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,I,274,3,3
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,N,347,3,3
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,I,725,3,4
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,D,305,3,3
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,N,336,4,3
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,W,1313,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,I,0,3,NaN
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,T,103,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,H,38,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,H,16,4,4
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,Y,499,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,G,398,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,G,41,4,4
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,G,149,4,4
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,Y,451,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,W,128,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,W,91,4,4
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,U,90,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,A,16,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,U,492,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,R,53,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,W,20,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,P,288,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,Q,244,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,C,219,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,A,204,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,A,161,4,4
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,L,208,3,3
