TrialNumber,n_back,Stimulus_Letter,Response_Time,Correct_Response,Response
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,H,542,3,3
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,O,458,4,3
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,Y,1205,3,3
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,H,562,4,3
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,I,275,3,4
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,N,279,3,3
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,I,203,3,4
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,D,408,3,4
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,N,195,4,4
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,W,370,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,I,0,3,NaN
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,T,100,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,H,0,3,NaN
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,H,36,4,4
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,Y,403,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,G,226,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,G,401,4,4
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,G,478,4,4
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,Y,457,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,W,428,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,W,32,4,4
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,U,23,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,A,236,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,U,404,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,R,446,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,W,475,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,P,370,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,Q,432,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,C,414,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,A,384,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,A,377,4,4
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,L,459,3,3
